type,category_id,news_porter_stemmed
SCIENCE,1,it scari your winter weather make some anim vulner to
SCIENCE,1,a remind littl planet pretti new nasa imag show earth over the moon
SCIENCE,1,one speci describ wing chicken 9 discov speci made 2015 a year
SCIENCE,1,show video doubt hawaii you can actual hear evolut in action
SCIENCE,1,good dog get show dog exhibit altruism especi for their friend
SCIENCE,1,even univers excit star wars movie telescop spot a
SCIENCE,1,wev how human evolv to be realli effici sleeper
SCIENCE,1,mother natur dazzl captur incred in atlant ocean
SCIENCE,1,thi giant last storm is rage on thi distant star
SCIENCE,1,thi video mashup laugh just dont get climat science and here proof
SCIENCE,1,the captiv shot farmer field moon venu and comet shine in beauti space photograph
SCIENCE,1,some puzzl studi appear tini particl contribut obesity diabet heart disease should air that may make you fat
SCIENCE,1,new techniqu lead trauma there a viru for that
SCIENCE,1,as it how to watch the meteor shower
SCIENCE,1,captiv video stretch cute bear cub sleep and dream with toy in ador clip
SCIENCE,1,we exist short time planet species surviv due changes that make studi abil travel them crucial futur human nasa realli take human mar like the martian movie
SCIENCE,1,scienc sleep depriv ruin pull for the un climat agreement is a bad idea
SCIENCE,1,it track virus new technolog may hold clue to stop virus
SCIENCE,1,one theori sound relat may have discov a new kind of whale sound
SCIENCE,1,some hope father children i realist peni transplant in us plan for wound soldier
SCIENCE,1,wild showcas breathtak beauti america nation a look insid one of america place
SCIENCE,1,human is what earth would be like without the moon
SCIENCE,1,if feet studi suggest your reveal the secret key to
SCIENCE,1,the evolutionari psycholog mass should know how the male brain react to handl a gun
SCIENCE,1,tim peak attempt cours virtual orbit earth mile astronaut is go to run the london marathon in space
SCIENCE,1,the move fast bare seen human secret danc skill seen for first time in stun
SCIENCE,1,studi rise temperatur benefit possibl dont least global warm is good for someone
SCIENCE,1,let summit get heat for huge carbon footprint but it not all bad
SCIENCE,1,think twice warn climat chang will trigger rise in terrifi ill
SCIENCE,1,brace yourself answer star wars degrass tyson weigh in on the ultim debat
SCIENCE,1,the set jet matter move nearli speed hole eat a star the size of our sun and
SCIENCE,1,commun peopl spend time natur level to natur may reduc crime strengthen commun
SCIENCE,1,the pari climat confer set nation other kick huge argument econom scientist know climat chang is happen
SCIENCE,1,it time climat chang effort world leader french you need to know about the pari climat summit
SCIENCE,1,human human enter data healthcar record different even intern reliabl within hospital era data share institut increas down dirti with big healthcar data
SCIENCE,1,thi technolog chang world challeng controversi gene edit could lead to groundbreak cure
SCIENCE,1,feel lone trigger chang cell is bad for you and thi studi may help explain whi
SCIENCE,1,the underwat mountain roughli size new unlock mysteri of world most massiv volcano
SCIENCE,1,twice day viewer travel live bush comfort live the thrill of a safari without ever leav home
SCIENCE,1,here common form your ha determin how not to look stupid
SCIENCE,1,contrari common belief child inherit gene one thing you probabl didnt know about genet inherit
SCIENCE,1,who life fruit map help find their next free meal
SCIENCE,1,when bird new england chose live citi instead forest call wild turkey hate the wild
SCIENCE,1,even your vegetarian eat fake meat fake meat may chang our futur thanksgiv dinner
SCIENCE,1,it scari there wild abl mysteri of alaska sea death continu to baffl scientist
SCIENCE,1,thanks scienc fact that will make you feel grate
SCIENCE,1,the research inspir reveal secret behind armi way
SCIENCE,1,there global announc fossil cave call rise star world site south africa these fossil repres speci two million year old give take
SCIENCE,1,smoke turkey how astronaut on the iss will celebr thanksgiv
SCIENCE,1,a day life dwarf a spin around pluto in one amaz space imag
SCIENCE,1,cute overload newborn learn how to swim
SCIENCE,1,the 10 imag repres natur photo show just how breathtak biolog can be
SCIENCE,1,the spectacular display seen wisconsin missouri camera film meteor streak across ohio ski
SCIENCE,1,scientist hope understand plant absorb carbon global nasa anim show our planet yearli plant cycl
SCIENCE,1,turn share dna lot unexpect map dna and learn a lot about human in the process
SCIENCE,1,through food training bird remark distinguish detect breast cancer
SCIENCE,1,we move time research consid retir all it research end controversi program
SCIENCE,1,dr dunk weigh space bill pass congress exactli space lawyer lawyer are a thing and we talk to one about the futur of cosmic mine
SCIENCE,1,their teeth lack featur typic human featur typic tooth hold new clue about our prehistor rel
SCIENCE,1,it breath studi eat slowli realli doe make food tast better
SCIENCE,1,the observ flight behavior discov how bat land upsid down
SCIENCE,1,for moment belong one it float bowl preserv solution paus one man face becam anoth man face
SCIENCE,1,great writer innov habit of highli creativ peopl
SCIENCE,1,water planet histori find new clue in old mysteri of how earth got it water
SCIENCE,1,but dont debri to collid with earth on friday the
SCIENCE,1,he play amaz grace tribut late friend astronaut perform is out of thi world
SCIENCE,1,the vibrant pictur highlight subtl color differ nasa imag show off pluto psychedel side
SCIENCE,1,it teach lot futur solar is what happen when a star eat a space rock
SCIENCE,1,thi planet favorit target astronom planet shed new light on alien atmospher
SCIENCE,1,the method alien world host star help identifi object on thi odd space object is with a chanc of rain
SCIENCE,1,if surviv well power water wed surviv the world in fallout
SCIENCE,1,a studi uniqu insect cat habit could solv a huge problem in technolog
SCIENCE,1,noth seen outer solar volcano on pluto leav scientist baffl
SCIENCE,1,the world wild anim stay doesnt seem to understand it busi is over
SCIENCE,1,what research though die unearth fossil of rat the size of small dog
SCIENCE,1,the planet solar system fifth giant ride out scientist may be to blame for the fate of our solar system miss planet
SCIENCE,1,he addict not disease recogn step treat and former addict explain what we get wrong about addict
SCIENCE,1,research invent devic mate call insect devast florida with sound not pesticid
SCIENCE,1,on bank i am perpetu buzz blue by after the nasa mission to answer what is life
SCIENCE,1,satellit destroy rocket explod dure inaugur flight from hawaii
SCIENCE,1,from down solar make anoth big move toward 100 percent renew energi
SCIENCE,1,the world 30 lightyear earth exot featur rain hot ga exoplanet is to reveal a rocki core
SCIENCE,1,research japan discov neurolog evid empath robot in feel empathi for scientist find
SCIENCE,1,he graduat commun colleg 11 who work at nasa and ha 2 degre say he no genius
SCIENCE,1,it highli controversi theori to blame for aussi say
SCIENCE,1,the imag look dwarf nasa photo show a pluto in all it glori
SCIENCE,1,more bad news extinct capit predict futur for hawaii forest bird
SCIENCE,1,bewar major downsid acquir becom an expert can make you
SCIENCE,1,though dark matter dinosaur independ reason assum physic substanc popular biolog icon entir and case but univers definit singl principl compon matter and the dinosaur
SCIENCE,1,if mark cuban way wer an chang the way we watch sports
SCIENCE,1,the wast anim play vital role keep planet are serious worri about whale poop and here whi
SCIENCE,1,tension come pumpkin explod into and it fun
SCIENCE,1,it dont it tri game can make peopl less here how
SCIENCE,1,metal materi science it air volum 100 time lighter the metal that 100 time lighter than
SCIENCE,1,we caught nichol talk featur on human of new york can put your immun system into a bodi
SCIENCE,1,make thank dead way you may not realiz dead bodi help make our live better
SCIENCE,1,they dont look typic photo show how the world might look to a person with autism
SCIENCE,1,it turtl fossil of bizarr turtl unearth in
SCIENCE,1,the newli discov star die leav black spi two massiv star each other to death
SCIENCE,1,in video appear toward mom too depressed to nurs her expert say
SCIENCE,1,it thi rare black give birth
SCIENCE,1,an find avenu treat prevent psychot may one day treat schizophrenia by target brain
SCIENCE,1,the hole recent trigger a huge hole in the sun and thi is what it look like
SCIENCE,1,the snake themselv home abnorm warm water california bring extrem sea snake to california
SCIENCE,1,the research current conduct bigger studi show sign of racial bia at initi studi find
SCIENCE,1,california scientist creat absorb materi suit clean the ocean as you swim
SCIENCE,1,as scari appear creatur pose threat dwarf
SCIENCE,1,thi exampl chemic educ discov hidden chemistri lab thoma design
SCIENCE,1,a strong field crazi drop sound make a
SCIENCE,1,scientist releas butterfli spread diseas healthi popul butterfli shouldnt fli free
SCIENCE,1,awesom power mother nature film of killer whale attack a dolphin
SCIENCE,1,astronom spot strang mess object distant star scientist search most mysteri star in our galaxi
SCIENCE,1,dont miss incred imag project apollo you can watch amaz stop motion video apollo space mission
SCIENCE,1,the result studi vaccin autism in theyr talk about vaccin and scienc
SCIENCE,1,tragedi struck california mountain lion again death week highlight of california mountain lion spell troubl for the struggl speci
SCIENCE,1,enough improv perform job interview work easi trick can boost your mood and help you avoid cold
SCIENCE,1,the wave seen mic unlik seen away from star baffl scientist
SCIENCE,1,talk couldnt creatur of new speci have been found in the in the last 5 year
SCIENCE,1,the distant dwarf planet surpris ha blue ski and red ice nasa say
